image_path,filename,acne,blackheads,dark spots,dryness,normal,oily,pores,wrinkles
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.7a4442e2f382ab8ce53c24568d48c4ac - Copy.jpg,oily_5e36fe85aba42c39c283_jpg.rf.7a4442e2f382ab8ce53c24568d48c4ac - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.7a4442e2f382ab8ce53c24568d48c4ac.jpg,oily_5e36fe85aba42c39c283_jpg.rf.7a4442e2f382ab8ce53c24568d48c4ac.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.09d732e9cc5073cb640cc6f72fbeafcb - Copy.jpg,oily_5e3cf44ea1926672a761_jpg.rf.09d732e9cc5073cb640cc6f72fbeafcb - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.09d732e9cc5073cb640cc6f72fbeafcb.jpg,oily_5e3cf44ea1926672a761_jpg.rf.09d732e9cc5073cb640cc6f72fbeafcb.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.2a93d9d9aebfe488d580e490b5a526be - Copy.jpg,oily_5e3cf44ea1926672a761_jpg.rf.2a93d9d9aebfe488d580e490b5a526be - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.2a93d9d9aebfe488d580e490b5a526be.jpg,oily_5e3cf44ea1926672a761_jpg.rf.2a93d9d9aebfe488d580e490b5a526be.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.6ee405574d219dc4ba9c728691d7ae5a - Copy.jpg,oily_5e3cf44ea1926672a761_jpg.rf.6ee405574d219dc4ba9c728691d7ae5a - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e3cf44ea1926672a761_jpg.rf.6ee405574d219dc4ba9c728691d7ae5a.jpg,oily_5e3cf44ea1926672a761_jpg.rf.6ee405574d219dc4ba9c728691d7ae5a.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5eab351c21cc396fd94e_jpg.rf.241c93f389de3ae46ca452e1c2b00104.jpg,oily_5eab351c21cc396fd94e_jpg.rf.241c93f389de3ae46ca452e1c2b00104.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.0f5e8cc10feeebd2bbe8305d495cf562 - Copy.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.0f5e8cc10feeebd2bbe8305d495cf562 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.0f5e8cc10feeebd2bbe8305d495cf562.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.0f5e8cc10feeebd2bbe8305d495cf562.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.1ae658aa3e23c084423095ae0a475fd4 - Copy.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.1ae658aa3e23c084423095ae0a475fd4 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.1ae658aa3e23c084423095ae0a475fd4.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.1ae658aa3e23c084423095ae0a475fd4.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.4b93dcb0448457599f5a886af3976645 - Copy.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.4b93dcb0448457599f5a886af3976645 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5efdc7cd8b31ce4c07b6_jpg.rf.4b93dcb0448457599f5a886af3976645.jpg,oily_5efdc7cd8b31ce4c07b6_jpg.rf.4b93dcb0448457599f5a886af3976645.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.88a78440fb5d90b2b10f7b0c8359e551 - Copy.jpg,oily_5ff36311a5a7333d846a_jpg.rf.88a78440fb5d90b2b10f7b0c8359e551 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.88a78440fb5d90b2b10f7b0c8359e551.jpg,oily_5ff36311a5a7333d846a_jpg.rf.88a78440fb5d90b2b10f7b0c8359e551.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.a5ed223369e16dd3fdc695a6a55cff92 - Copy.jpg,oily_5ff36311a5a7333d846a_jpg.rf.a5ed223369e16dd3fdc695a6a55cff92 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.a5ed223369e16dd3fdc695a6a55cff92.jpg,oily_5ff36311a5a7333d846a_jpg.rf.a5ed223369e16dd3fdc695a6a55cff92.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.e56e932302e47621faf7bb03e0f63a7d - Copy.jpg,oily_5ff36311a5a7333d846a_jpg.rf.e56e932302e47621faf7bb03e0f63a7d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5ff36311a5a7333d846a_jpg.rf.e56e932302e47621faf7bb03e0f63a7d.jpg,oily_5ff36311a5a7333d846a_jpg.rf.e56e932302e47621faf7bb03e0f63a7d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_626c7eb46e902d5fef8f_jpg.rf.84781cc98d7341088221e3546e493b0e.jpg,oily_626c7eb46e902d5fef8f_jpg.rf.84781cc98d7341088221e3546e493b0e.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.171fa43b019defd314ced34e0f0b5d9d - Copy.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.171fa43b019defd314ced34e0f0b5d9d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.171fa43b019defd314ced34e0f0b5d9d.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.171fa43b019defd314ced34e0f0b5d9d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.3bfe31999b64b5cbc1a2def621719286 - Copy.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.3bfe31999b64b5cbc1a2def621719286 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.3bfe31999b64b5cbc1a2def621719286.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.3bfe31999b64b5cbc1a2def621719286.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.ce234297c2fd72fc55b441d8363a7533 - Copy.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.ce234297c2fd72fc55b441d8363a7533 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_63df3d8e7855683dc0b2_jpg.rf.ce234297c2fd72fc55b441d8363a7533.jpg,oily_63df3d8e7855683dc0b2_jpg.rf.ce234297c2fd72fc55b441d8363a7533.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.52ad6f1726ac44b3ac32d26d313bc785 - Copy.jpg,oily_6432db3dd454280616a9_jpg.rf.52ad6f1726ac44b3ac32d26d313bc785 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.52ad6f1726ac44b3ac32d26d313bc785.jpg,oily_6432db3dd454280616a9_jpg.rf.52ad6f1726ac44b3ac32d26d313bc785.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.891b12ace67e90c22cd945c31035a28e - Copy.jpg,oily_6432db3dd454280616a9_jpg.rf.891b12ace67e90c22cd945c31035a28e - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.891b12ace67e90c22cd945c31035a28e.jpg,oily_6432db3dd454280616a9_jpg.rf.891b12ace67e90c22cd945c31035a28e.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.d101d001ce4d1aa1e90fb5cbdb2c86ed - Copy.jpg,oily_6432db3dd454280616a9_jpg.rf.d101d001ce4d1aa1e90fb5cbdb2c86ed - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6432db3dd454280616a9_jpg.rf.d101d001ce4d1aa1e90fb5cbdb2c86ed.jpg,oily_6432db3dd454280616a9_jpg.rf.d101d001ce4d1aa1e90fb5cbdb2c86ed.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.04c86ba4982c449bd3de8b7f2011d805 - Copy.jpg,oily_65ecc2581228c12f8db6_jpg.rf.04c86ba4982c449bd3de8b7f2011d805 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.04c86ba4982c449bd3de8b7f2011d805.jpg,oily_65ecc2581228c12f8db6_jpg.rf.04c86ba4982c449bd3de8b7f2011d805.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.3233a50d7e3f7dac299ac1685bf2ac8c - Copy.jpg,oily_65ecc2581228c12f8db6_jpg.rf.3233a50d7e3f7dac299ac1685bf2ac8c - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.3233a50d7e3f7dac299ac1685bf2ac8c.jpg,oily_65ecc2581228c12f8db6_jpg.rf.3233a50d7e3f7dac299ac1685bf2ac8c.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.56fdf6f159a39ac310561ede0cc4df29 - Copy.jpg,oily_65ecc2581228c12f8db6_jpg.rf.56fdf6f159a39ac310561ede0cc4df29 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ecc2581228c12f8db6_jpg.rf.56fdf6f159a39ac310561ede0cc4df29.jpg,oily_65ecc2581228c12f8db6_jpg.rf.56fdf6f159a39ac310561ede0cc4df29.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.5bbca6643e9514a44e40ad11a8085733 - Copy.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.5bbca6643e9514a44e40ad11a8085733 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.5bbca6643e9514a44e40ad11a8085733.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.5bbca6643e9514a44e40ad11a8085733.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.cb5bcd9e6753ae9df3cae4ab08a6521a - Copy.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.cb5bcd9e6753ae9df3cae4ab08a6521a - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.cb5bcd9e6753ae9df3cae4ab08a6521a.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.cb5bcd9e6753ae9df3cae4ab08a6521a.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.e1df7cb2db4078d7cd87e46d3baec388 - Copy.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.e1df7cb2db4078d7cd87e46d3baec388 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_65ff22cb0310bb6e7ec1_jpg.rf.e1df7cb2db4078d7cd87e46d3baec388.jpg,oily_65ff22cb0310bb6e7ec1_jpg.rf.e1df7cb2db4078d7cd87e46d3baec388.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.06fa844114bdc562d0b73fd2f321a303 - Copy.jpg,oily_67ab876cff80cc60d92b_jpg.rf.06fa844114bdc562d0b73fd2f321a303 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.06fa844114bdc562d0b73fd2f321a303.jpg,oily_67ab876cff80cc60d92b_jpg.rf.06fa844114bdc562d0b73fd2f321a303.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.ae7ba19602a1a90dcdeab425abd68bdc - Copy.jpg,oily_67ab876cff80cc60d92b_jpg.rf.ae7ba19602a1a90dcdeab425abd68bdc - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.ae7ba19602a1a90dcdeab425abd68bdc.jpg,oily_67ab876cff80cc60d92b_jpg.rf.ae7ba19602a1a90dcdeab425abd68bdc.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.b558e702ef552233d04a1f11b654c22b - Copy.jpg,oily_67ab876cff80cc60d92b_jpg.rf.b558e702ef552233d04a1f11b654c22b - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_67ab876cff80cc60d92b_jpg.rf.b558e702ef552233d04a1f11b654c22b.jpg,oily_67ab876cff80cc60d92b_jpg.rf.b558e702ef552233d04a1f11b654c22b.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.08cb5c87507caacf6c427968273b9da5 - Copy.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.08cb5c87507caacf6c427968273b9da5 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.08cb5c87507caacf6c427968273b9da5.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.08cb5c87507caacf6c427968273b9da5.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.180791afe8a354a7c535d72328c79c36 - Copy.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.180791afe8a354a7c535d72328c79c36 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.180791afe8a354a7c535d72328c79c36.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.180791afe8a354a7c535d72328c79c36.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.e8e7af9daabfde95f7ad49d7627bb4cf - Copy.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.e8e7af9daabfde95f7ad49d7627bb4cf - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_68ea87c18d83a3bd5d32_jpg.rf.e8e7af9daabfde95f7ad49d7627bb4cf.jpg,oily_68ea87c18d83a3bd5d32_jpg.rf.e8e7af9daabfde95f7ad49d7627bb4cf.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_69338caee2f7be1a3609_jpg.rf.222aaeb12d4dc687f49af17a9c4aa052.jpg,oily_69338caee2f7be1a3609_jpg.rf.222aaeb12d4dc687f49af17a9c4aa052.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_69338caee2f7be1a3609_jpg.rf.545d23fcb88bb1f21f14fb42cc7f628d.jpg,oily_69338caee2f7be1a3609_jpg.rf.545d23fcb88bb1f21f14fb42cc7f628d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_69338caee2f7be1a3609_jpg.rf.b8993172545733555b7d577932ab7f54.jpg,oily_69338caee2f7be1a3609_jpg.rf.b8993172545733555b7d577932ab7f54.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.38357fd9143e81102b804ee1cd4da738 - Copy.jpg,oily_698c800767fe8306e48a_jpg.rf.38357fd9143e81102b804ee1cd4da738 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.38357fd9143e81102b804ee1cd4da738.jpg,oily_698c800767fe8306e48a_jpg.rf.38357fd9143e81102b804ee1cd4da738.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.8cce33ef46abbb90bee45c39fc7abc6e - Copy.jpg,oily_698c800767fe8306e48a_jpg.rf.8cce33ef46abbb90bee45c39fc7abc6e - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.8cce33ef46abbb90bee45c39fc7abc6e.jpg,oily_698c800767fe8306e48a_jpg.rf.8cce33ef46abbb90bee45c39fc7abc6e.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.aefaedec75daf7227912cd7599c23080 - Copy.jpg,oily_698c800767fe8306e48a_jpg.rf.aefaedec75daf7227912cd7599c23080 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_698c800767fe8306e48a_jpg.rf.aefaedec75daf7227912cd7599c23080.jpg,oily_698c800767fe8306e48a_jpg.rf.aefaedec75daf7227912cd7599c23080.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.1c91d04b19b260222f97d7a34f4fdf71 - Copy.jpg,oily_6a0a6d412eb4026de450_jpg.rf.1c91d04b19b260222f97d7a34f4fdf71 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.1c91d04b19b260222f97d7a34f4fdf71.jpg,oily_6a0a6d412eb4026de450_jpg.rf.1c91d04b19b260222f97d7a34f4fdf71.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.1e74e52ff51495fac7db17a0de59cb3c - Copy.jpg,oily_6a0a6d412eb4026de450_jpg.rf.1e74e52ff51495fac7db17a0de59cb3c - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.1e74e52ff51495fac7db17a0de59cb3c.jpg,oily_6a0a6d412eb4026de450_jpg.rf.1e74e52ff51495fac7db17a0de59cb3c.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.8669e4fdc8482dbf9a99e6db50dc6be4 - Copy.jpg,oily_6a0a6d412eb4026de450_jpg.rf.8669e4fdc8482dbf9a99e6db50dc6be4 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6a0a6d412eb4026de450_jpg.rf.8669e4fdc8482dbf9a99e6db50dc6be4.jpg,oily_6a0a6d412eb4026de450_jpg.rf.8669e4fdc8482dbf9a99e6db50dc6be4.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.089c48bd72d3084cb897493f33adb895 - Copy.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.089c48bd72d3084cb897493f33adb895 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.089c48bd72d3084cb897493f33adb895.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.089c48bd72d3084cb897493f33adb895.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.87cfb66789e9885701a6df0745991b94 - Copy.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.87cfb66789e9885701a6df0745991b94 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.87cfb66789e9885701a6df0745991b94.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.87cfb66789e9885701a6df0745991b94.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.9a32d91b532f833c9f1803299ae241fc - Copy.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.9a32d91b532f833c9f1803299ae241fc - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6ae1bc85ab38675076a3_jpg.rf.9a32d91b532f833c9f1803299ae241fc.jpg,oily_6ae1bc85ab38675076a3_jpg.rf.9a32d91b532f833c9f1803299ae241fc.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.8a202a7609d69b9a1d79ccab26b4c4af - Copy.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.8a202a7609d69b9a1d79ccab26b4c4af - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.8a202a7609d69b9a1d79ccab26b4c4af.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.8a202a7609d69b9a1d79ccab26b4c4af.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.bf8755db9ad513293737abf0381ba575 - Copy.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.bf8755db9ad513293737abf0381ba575 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.bf8755db9ad513293737abf0381ba575.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.bf8755db9ad513293737abf0381ba575.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.f25e973c0b7a8950e533bdd813496c25 - Copy.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.f25e973c0b7a8950e533bdd813496c25 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.f25e973c0b7a8950e533bdd813496c25.jpg,oily_6b3efbf6c0f3dc5e4ba4_jpg.rf.f25e973c0b7a8950e533bdd813496c25.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.24643ac69dff33871209e7c848989f91 - Copy.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.24643ac69dff33871209e7c848989f91 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.24643ac69dff33871209e7c848989f91.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.24643ac69dff33871209e7c848989f91.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.62c0f9261f3e63919f4df5e4c4fc241f - Copy.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.62c0f9261f3e63919f4df5e4c4fc241f - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.62c0f9261f3e63919f4df5e4c4fc241f.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.62c0f9261f3e63919f4df5e4c4fc241f.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.f4041346dff445789cca45ee0a9240e6 - Copy.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.f4041346dff445789cca45ee0a9240e6 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6b864a7c04e5b03dcd2e_jpg.rf.f4041346dff445789cca45ee0a9240e6.jpg,oily_6b864a7c04e5b03dcd2e_jpg.rf.f4041346dff445789cca45ee0a9240e6.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.6b7113e21c2d7875e32676bf80e6e5ef - Copy.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.6b7113e21c2d7875e32676bf80e6e5ef - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.6b7113e21c2d7875e32676bf80e6e5ef.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.6b7113e21c2d7875e32676bf80e6e5ef.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.a1a6d8af8e0e2290c165a2560708db13 - Copy.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.a1a6d8af8e0e2290c165a2560708db13 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.a1a6d8af8e0e2290c165a2560708db13.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.a1a6d8af8e0e2290c165a2560708db13.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.dbd84f79e96a94b1637ebd03d477b32c - Copy.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.dbd84f79e96a94b1637ebd03d477b32c - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6bb2553bae72d6ffe060_jpg.rf.dbd84f79e96a94b1637ebd03d477b32c.jpg,oily_6bb2553bae72d6ffe060_jpg.rf.dbd84f79e96a94b1637ebd03d477b32c.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6c43ed2461d82f37ec4f_jpg.rf.3149377267975d897b6ce8ea2451eb21 - Copy.jpg,oily_6c43ed2461d82f37ec4f_jpg.rf.3149377267975d897b6ce8ea2451eb21 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6c43ed2461d82f37ec4f_jpg.rf.3149377267975d897b6ce8ea2451eb21.jpg,oily_6c43ed2461d82f37ec4f_jpg.rf.3149377267975d897b6ce8ea2451eb21.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6c43ed2461d82f37ec4f_jpg.rf.70d0e2e6758fa4f3c9bda96455700127 - Copy.jpg,oily_6c43ed2461d82f37ec4f_jpg.rf.70d0e2e6758fa4f3c9bda96455700127 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6c43ed2461d82f37ec4f_jpg.rf.70d0e2e6758fa4f3c9bda96455700127.jpg,oily_6c43ed2461d82f37ec4f_jpg.rf.70d0e2e6758fa4f3c9bda96455700127.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_6c43ed2461d82f37ec4f_jpg.rf.c9a5a0942fb369cf7b4c5b734331b799 - Copy.jpg,oily_6c43ed2461d82f37ec4f_jpg.rf.c9a5a0942fb369cf7b4c5b734331b799 - Copy.jpg,0,0,0,0,0,1,0,0
